comment,sentiment_scores,sentiment,subjectivity,word_count
I was also thinking about same thing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.125,7
Lol I have to view all his videos to understand this video....,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4215}",Positive,0.7,12
Great video👍🏻,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",Positive,0.75,2
Hello Ken. I am fresher graduate. I want to strat learning data science from scratch. So from where i should start??,"{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.168}",Positive,0.0,21
"Sir, At what age were u a professional data scientist?  Just curious xD","{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.7269}",Positive,0.55,13
"7:00 
I see you keeping up with your subs goals. Good job! Let me contribute one as well.","{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.6476}",Positive,0.6000000000000001,18
"I just studied Pandas properly.
Is there any website where i can test my knowledge?
Just pandas related quiz or questions....
Please let me know","{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.3182}",Positive,0.25,25
He is one of those good youtubers that people subscribed after watching one video,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}",Positive,0.6000000000000001,14
please recommend me agood laptop for data science?,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.5859}",Positive,0.0,8
I've started learning data science through book.should I continue this way for few more month or should I try something else,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.3,22
"Hi Ken jee. Happy to have bumped into your channel. In your opinion, do you think is crucial for data scientist to learn about flask or django?","{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.5719}",Positive,1.0,27
the projects done by people on kaggle seems to be very intimating (with long analysis) and some coding i do not understand....,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.35,22
"Great vid man, thanks. If we are struggling to land a data science role, do you think being a data analyst for a period of time would be a good stepping stone to landing a DS job?","{'neg': 0.069, 'neu': 0.688, 'pos': 0.243, 'compound': 0.7964}",Positive,0.5166666666666667,37
My goal is to learn the basics of machine learning and data pre processing in 6 months!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,17
"Sir I'm from India I recently started my path toward data scientist.I want to buy a laptop.My maximum budget is $500-$600.What specifications are important as a beginner and I can also use it for the task.
I'm asking you because you have a experience.Everywhere I seen people suggest about expensive laptops but now can't afford that much of price.Please Suggest me a good laptop in my budget.","{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.6597}",Positive,0.55,71
Nice overview! Great idea to show folks how to get started. I’m aiming to bring more into the space of Master Data Management in Healthcare.,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.8016}",Positive,0.75,27
"Hi Ken, My main goal in the next 3 years to become a proficient data scientist. Because I recently only discovered my passion for data science and I did my bachelor's in Urban planning. Now I have to learn quickly all the concepts and be competent in applying those into real-world problems which I am sure I can. But my only worry is to get an entry-level job in the data science field since I don't have any paper qualifications or experience from my current job. Any tips on that how I could land a new job in this field to gain experience?","{'neg': 0.056, 'neu': 0.848, 'pos': 0.096, 'compound': 0.4939}",Positive,0.5243434343434343,105
"I would start by not learning it and start learning software engineering. Data scientist  are looked down in the tech industry. Any software engineer can do their job but it is boring as hell. Apart from that, your end product is nothing but a power point or report showing your results. Who would feel proud of that?","{'neg': 0.143, 'neu': 0.794, 'pos': 0.063, 'compound': -0.7351}",Negative,0.762962962962963,57
Your favorite coder is Gilfoyle i guess. You talk like him LOL.,"{'neg': 0.0, 'neu': 0.47, 'pos': 0.53, 'compound': 0.8415}",Positive,0.85,12
Video starts from 1:15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,4
"Hi, Is it mandatory to be a software developer if I want to work in ML? in other word, are all ML engineers are software developer? I am an EEE person interested in ML. I know C, MATLAB and python but i don't have any idea about frontend or backend web development as well as software development. So, for me will it be wise to spend time learning ML?","{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.8587}",Positive,0.5916666666666667,70
my goal now is to learn DATA SCIENCE in the course of next 6 months,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,15
"Hello Kane! Please guide on the exact course & skills to be acquire & relavent topics one can study to become Data analyst (Specific this component only) for non programming individuals only.
I can't see any crisp content or precise topics one should master.
For eg - How much & which type of modules in python for Data analysis.
What topics in Statistics for Data analysis.
What depth in SQL and so on & the list is long.
So please throw some light.","{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.6352}",Positive,0.5435185185185186,79
Your monitor has a TN panel and doesn't support wide viewing angles. I'm guessing that this is for a reason. What reason could that be?,"{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.3089}",Negative,0.4,27
"I 120% agree with the part ""you go practice first and see if theory fits it"". This is exactly how I would advise to other jr. data scientists that I train.","{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.3612}",Positive,0.3194444444444444,31
Love the intro!! Awesome video :),"{'neg': 0.0, 'neu': 0.202, 'pos': 0.798, 'compound': 0.9167}",Positive,0.8666666666666667,5
Data science is a very vast field. Everyday I feel I know nothing and have a lots to learn. Thanks for the video. It is really helpful.,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.7178}",Positive,0.5,27
"I am an IP consultant, I develop interest in Data Science during this lockdown, my goal is to become a good data analyst by Jan 2021...do you think it is realistic?","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.7096}",Positive,0.4666666666666667,32
What wide monitor do you have ?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.4,6
"Ken, thanks for all of the informative advice. Do you think your Masters in Commerce which lead you into a analyst role provided you any significant foundation for programming/data science? Also, is the switch from data analytics to data science difficult?","{'neg': 0.056, 'neu': 0.83, 'pos': 0.114, 'compound': 0.3736}",Positive,0.6916666666666668,41
Such videos are made by people who want to earn money while trying to become a Data Scientist.,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.0772}",Positive,0.5,18
I'm having hard time learning data structures and algorithms in python... Any suggestions to accelerate learning process..,"{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.1027}",Negative,0.5416666666666666,18
"Hello Ken, I love your videos, thanks so much for it! Do you use SQL in your projects? In other videos usually the people recommend start by SQL due the amount of data, what do you think?","{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.8821}",Positive,0.3333333333333333,37
"Hello, Ken. Very nice video, as usual. I've started my Data Science journey a few weeks ago, and I agree with your comments. I'm an engineer and work with computational mechanics for a while now, so I have a quite good understand about algorithms, programming, optimization, and stuff like this. What I figured out is that I already know some stuff about DS, just the terminology I was used to is different, which is great. I have in mind to create my own (much worst) version of scikit-learn, I mean, to implement the major ML algorithms myself, as you suggested. What I think it's also very useful is to create my own cheat sheets and reference notebooks, instead of just using some source already available, because this will force me to think more. Going through the packages' documentations and checking all functions that might be useful can also be a good idea, and this is slightly easier if the person has already some coding experience. I enjoy Coursera courses, and I'm relying on them to build my basic skills, but definitely what will help me most is to write my own codes. Cheers","{'neg': 0.01, 'neu': 0.808, 'pos': 0.182, 'compound': 0.9813}",Positive,0.5354166666666667,197
sick new intro,"{'neg': 0.623, 'neu': 0.377, 'pos': 0.0, 'compound': -0.5106}",Negative,0.6558441558441558,3
"Hey Ken, 
Thanks for valuable info.


A quick Q&A can / should data science learn online as you know lots of video will be find here of 11 hrs to 15 hrs learning OR need to go through proper channel of learn like enroll in paid classes with renounced institute 


What's your opinion ?","{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.8176}",Positive,0.26666666666666666,54
You rock Ken,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,3
"Great video as usual , Thanks Ken","{'neg': 0.0, 'neu': 0.364, 'pos': 0.636, 'compound': 0.7906}",Positive,0.39999999999999997,6
"on my first day i studied for too long well about 5-7 hours, I just finished watching and i did burn out and didn't go back to work for 2 days, i felt exhausted.","{'neg': 0.079, 'neu': 0.854, 'pos': 0.066, 'compound': -0.1027}",Negative,0.35833333333333334,35
"Im just starting with programing like from the very very beginning, I've already been using the nba.api but i want to know what else can i do with that to learn more. I want to be a statistician in my future. Any Tips? Thanks for your videos they are helping. Ive also purchased Mathletics and its very good!!!","{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.9378}",Positive,0.3491666666666667,59
"First of all a huge thanks to you for bringing this exclusive content for us!
If you could, can you review the curriculum of this Data Science MSc programme. ( https://www.gla.ac.uk/postgraduate/taught/datascience/#tab=structure )
I have an offer for this programme and I'm from a computer science background with minimal stats knowledge.","{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.7284}",Positive,0.5083333333333333,51
"I need to build a distributed recommendation system for an e commerce to improve the UX from reatilers and servieces in my country. Features would be: 
from consumers perspective:

-Recommendations of alike products
-most vieew products such as you search
-processing text from a written list of products and searching the data base for those prodcuts
-users personalize input to search for best fit ..question for this woudl be; what categoriy of product you would like to buy? (this could be on or varous catergories), Do you  want the lowest to the highest price or you dont care?, do you want the nearest to the fardest location? ansd so on 
from retail perspective:

- profille of users
- goal clint 
- setting of weekly and monthly  goals
- reocomendation of which products to buy from markets feedback
- recommendation of products to buy from two alike products (based on demand, profit/cost, and snetiment of consumers about the product)
- sentiment analysis from consumers to products of the retailer
- sentiment analysis from consumers to overall perfomrance of retailer
-data visualization
and son on....Anybody could help me on gettin started about recomemndation systems? :)","{'neg': 0.021, 'neu': 0.871, 'pos': 0.108, 'compound': 0.9456}",Positive,0.5285714285714286,186
